75.3750 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/27SurpriseFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
75.4030 	EXP 	text: autoDraw = False
75.4030 	EXP 	movie: movie = 'stims/27SurpriseFemaleWhite.avi'
75.4030 	EXP 	movie: autoLog = True
75.4030 	EXP 	movie: autoDraw = True
75.4030 	EXP 	text_2: autoDraw = True
75.8864 	DATA 	Keypress: space
75.9030 	EXP 	movie: autoDraw = False
75.9030 	EXP 	text_2: autoDraw = False
75.9030 	EXP 	text: autoDraw = True
76.1030 	DATA 	Keypress: 3
76.1037 	EXP 	New trial (rep=0, index=23): OrderedDict([('vid', 'stims/20NeutralFemaleWhite.avi'), ('corr', 7)])
76.3097 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/20NeutralFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
76.3363 	EXP 	text: autoDraw = False
76.3363 	EXP 	movie: movie = 'stims/20NeutralFemaleWhite.avi'
76.3363 	EXP 	movie: autoLog = True
76.3363 	EXP 	movie: autoDraw = True
76.3363 	EXP 	text_2: autoDraw = True
76.6697 	DATA 	Keypress: space
76.6862 	EXP 	movie: autoDraw = False
76.6862 	EXP 	text_2: autoDraw = False
76.6862 	EXP 	text: autoDraw = True
76.9271 	DATA 	Keypress: 3
76.9280 	EXP 	New trial (rep=0, index=24): OrderedDict([('vid', 'stims/22SurpriseMaleWhite.avi'), ('corr', 6)])
77.1482 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/22SurpriseMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
77.1696 	EXP 	text: autoDraw = False
77.1696 	EXP 	movie: movie = 'stims/22SurpriseMaleWhite.avi'
77.1696 	EXP 	movie: autoLog = True
77.1696 	EXP 	movie: autoDraw = True
77.1696 	EXP 	text_2: autoDraw = True
77.4696 	DATA 	Keypress: space
77.4862 	EXP 	movie: autoDraw = False
77.4862 	EXP 	text_2: autoDraw = False
77.4862 	EXP 	text: autoDraw = True
77.7030 	DATA 	Keypress: 4
77.7037 	EXP 	New trial (rep=0, index=25): OrderedDict([('vid', 'stims/25DisgustFemaleWhite.avi'), ('corr', 5)])
77.9122 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/25DisgustFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
77.9361 	EXP 	text: autoDraw = False
77.9361 	EXP 	movie: movie = 'stims/25DisgustFemaleWhite.avi'
77.9361 	EXP 	movie: autoLog = True
77.9361 	EXP 	movie: autoDraw = True
77.9361 	EXP 	text_2: autoDraw = True
78.2196 	DATA 	Keypress: space
78.2361 	EXP 	movie: autoDraw = False
78.2361 	EXP 	text_2: autoDraw = False
78.2361 	EXP 	text: autoDraw = True
78.5529 	DATA 	Keypress: 2
78.5535 	EXP 	New trial (rep=0, index=26): OrderedDict([('vid', 'stims/01HappyMaleWhite.avi'), ('corr', 3)])
78.7913 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/01HappyMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
78.8195 	EXP 	text: autoDraw = False
78.8195 	EXP 	movie: movie = 'stims/01HappyMaleWhite.avi'
78.8195 	EXP 	movie: autoLog = True
78.8195 	EXP 	movie: autoDraw = True
78.8195 	EXP 	text_2: autoDraw = True
79.1696 	DATA 	Keypress: space
79.1860 	EXP 	movie: autoDraw = False
79.1860 	EXP 	text_2: autoDraw = False
79.1860 	EXP 	text: autoDraw = True
79.4862 	DATA 	Keypress: 5
79.4868 	EXP 	New trial (rep=0, index=27): OrderedDict([('vid', 'stims/30NeutralMaleWhite.avi'), ('corr', 7)])
79.7327 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/30NeutralMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
79.7527 	EXP 	text: autoDraw = False
79.7527 	EXP 	movie: movie = 'stims/30NeutralMaleWhite.avi'
79.7527 	EXP 	movie: autoLog = True
79.7527 	EXP 	movie: autoDraw = True
79.7527 	EXP 	text_2: autoDraw = True
79.9861 	DATA 	Keypress: space
80.0027 	EXP 	movie: autoDraw = False
80.0027 	EXP 	text_2: autoDraw = False
80.0027 	EXP 	text: autoDraw = True
80.2362 	DATA 	Keypress: 4
80.2368 	EXP 	New trial (rep=0, index=28): OrderedDict([('vid', 'stims/29DisgustFemaleWhite.avi'), ('corr', 5)])
80.4449 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/29DisgustFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
80.4694 	EXP 	text: autoDraw = False
80.4694 	EXP 	movie: movie = 'stims/29DisgustFemaleWhite.avi'
80.4694 	EXP 	movie: autoLog = True
80.4694 	EXP 	movie: autoDraw = True
80.4694 	EXP 	text_2: autoDraw = True
80.7028 	DATA 	Keypress: space
80.7193 	EXP 	movie: autoDraw = False
80.7193 	EXP 	text_2: autoDraw = False
80.7193 	EXP 	text: autoDraw = True
80.9694 	DATA 	Keypress: 3
80.9700 	EXP 	New trial (rep=0, index=29): OrderedDict([('vid', 'stims/16DisgustMaleWhite.avi'), ('corr', 5)])
81.1706 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/16DisgustMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
81.2027 	EXP 	text: autoDraw = False
81.2027 	EXP 	movie: movie = 'stims/16DisgustMaleWhite.avi'
81.2027 	EXP 	movie: autoLog = True
81.2027 	EXP 	movie: autoDraw = True
81.2027 	EXP 	text_2: autoDraw = True
81.4361 	DATA 	Keypress: space
81.4526 	EXP 	movie: autoDraw = False
81.4526 	EXP 	text_2: autoDraw = False
81.4526 	EXP 	text: autoDraw = True
81.6694 	DATA 	Keypress: 2
81.6701 	EXP 	New trial (rep=0, index=30): OrderedDict([('vid', 'stims/26DisgustFemaleWhite.avi'), ('corr', 5)])
81.8893 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/26DisgustFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
81.9194 	EXP 	text: autoDraw = False
81.9194 	EXP 	movie: movie = 'stims/26DisgustFemaleWhite.avi'
81.9194 	EXP 	movie: autoLog = True
81.9194 	EXP 	movie: autoDraw = True
81.9194 	EXP 	text_2: autoDraw = True
82.2193 	DATA 	Keypress: space
82.2359 	EXP 	movie: autoDraw = False
82.2359 	EXP 	text_2: autoDraw = False
82.2359 	EXP 	text: autoDraw = True
82.5527 	DATA 	Keypress: 3
82.5533 	EXP 	New trial (rep=0, index=31): OrderedDict([('vid', 'stims/17DisgustMaleWhite.avi'), ('corr', 5)])
82.7731 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/17DisgustMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
82.8044 	EXP 	text: autoDraw = False
82.8044 	EXP 	movie: movie = 'stims/17DisgustMaleWhite.avi'
82.8044 	EXP 	movie: autoLog = True
82.8044 	EXP 	movie: autoDraw = True
82.8044 	EXP 	text_2: autoDraw = True
83.0526 	DATA 	Keypress: space
83.0692 	EXP 	movie: autoDraw = False
83.0692 	EXP 	text_2: autoDraw = False
83.0692 	EXP 	text: autoDraw = True
83.3026 	DATA 	Keypress: 4
83.3032 	EXP 	New trial (rep=0, index=32): OrderedDict([('vid', 'stims/11SadMaleWhite.avi'), ('corr', 4)])
83.5173 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/11SadMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
83.5526 	EXP 	text: autoDraw = False
83.5526 	EXP 	movie: movie = 'stims/11SadMaleWhite.avi'
83.5526 	EXP 	movie: autoLog = True
83.5526 	EXP 	movie: autoDraw = True
83.5526 	EXP 	text_2: autoDraw = True
83.7526 	DATA 	Keypress: space
83.7692 	EXP 	movie: autoDraw = False
83.7692 	EXP 	text_2: autoDraw = False
83.7692 	EXP 	text: autoDraw = True
84.0026 	DATA 	Keypress: 5
84.0032 	EXP 	New trial (rep=0, index=33): OrderedDict([('vid', 'stims/34NeutralMaleWhite.avi'), ('corr', 7)])
84.2098 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/34NeutralMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
84.2359 	EXP 	text: autoDraw = False
84.2359 	EXP 	movie: movie = 'stims/34NeutralMaleWhite.avi'
84.2359 	EXP 	movie: autoLog = True
84.2359 	EXP 	movie: autoDraw = True
84.2359 	EXP 	text_2: autoDraw = True
84.5026 	DATA 	Keypress: space
84.5191 	EXP 	movie: autoDraw = False
84.5191 	EXP 	text_2: autoDraw = False
84.5191 	EXP 	text: autoDraw = True
84.7192 	DATA 	Keypress: 4
84.7198 	EXP 	New trial (rep=0, index=34): OrderedDict([('vid', 'stims/32FearMaleWhite.avi'), ('corr', 1)])
84.9206 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/32FearMaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
84.9524 	EXP 	text: autoDraw = False
84.9524 	EXP 	movie: movie = 'stims/32FearMaleWhite.avi'
84.9524 	EXP 	movie: autoLog = True
84.9524 	EXP 	movie: autoDraw = True
84.9524 	EXP 	text_2: autoDraw = True
85.1525 	DATA 	Keypress: space
85.1690 	EXP 	movie: autoDraw = False
85.1690 	EXP 	text_2: autoDraw = False
85.1690 	EXP 	text: autoDraw = True
85.3192 	DATA 	Keypress: 3
85.3198 	EXP 	New trial (rep=0, index=35): OrderedDict([('vid', 'stims/13FearFemaleWhite.avi'), ('corr', 1)])
85.5470 	EXP 	Created movie = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stims/13FearFemaleWhite.avi', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie', noAudio=True, opacity=1.0, ori=0, pos=array([0. , 0.2]), size=array([900., 900.]), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
85.5691 	EXP 	text: autoDraw = False
85.5691 	EXP 	movie: movie = 'stims/13FearFemaleWhite.avi'
85.5691 	EXP 	movie: autoLog = True
85.5691 	EXP 	movie: autoDraw = True
85.5691 	EXP 	text_2: autoDraw = True
85.7692 	DATA 	Keypress: space
85.7857 	EXP 	movie: autoDraw = False
85.7857 	EXP 	text_2: autoDraw = False
85.7857 	EXP 	text: autoDraw = True
85.8858 	DATA 	Keypress: 2
85.9023 	EXP 	text: autoDraw = False
85.9023 	EXP 	end_text: autoDraw = True
87.9940 	EXP 	window1: mouseVisible = True
